Agent Name,Phone,Email,Address,ID,Submission Year,Submission Year File Number
 Continental Stock Transfer, (212) 509-4000, svacante @continentalstock.com," 1 State Street, New York, NY 10004-1561",POSC,2021,2
 Continental Stock Transfer, (212) 509-4000, svacante@continentalstock.com," 1 State Street, New York, NY 10004-1561",POSC,2022,1
 Pacific Stock Transfer Company, 702-581-8475, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",PRDL,2021,1
 Pacific Stock Transfer Company, 702-581-8475, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",PRDL,2021,2
 Pacific Stock Transfer Company, 702-581-8475, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",PRDL,2022,1
 Pacific Stock Transfer Co., +1 702-361-3033,paul @ pacificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2021,1
 Pacific Stock Transfer Co., +1 702-361-3033, paul acificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2022,2
 Pacific Stock Transfer Co., +1 702-361-3033, paul acificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2022,4
 Pacific Stock Transfer Co., +1 702-361-3033, paul@pacificstocktransfer.com, 6725 Via Austi Parkway Suite,PRRY,2022,7
 VStock Transfer, 212 828-8436, info@vstocktransfer.com, 18 Lafayette Place,PSSS,2021,1
 VStock Transfer, 212 828-8436, info @vstocktransfer.com, 18 Lafayette Place,PSSS,2021,2
 VStock Transfer, 212 828-8436°, info@vstocktransfer.com, 18 Lafayette Place,PSSS,2022,1
" VStock Transfer, LLC", (212) 828-8436, jennifer@vstocktransfer.com," 18 Lafayette Place, Woodmere, NY 11598",PSTO,2021,1
" VStock Transfer, LLC", (212) 828-8436, jennifer @vstocktransfer.com," 18 Lafayette Place, Woodmere, NY 11598",PSTO,2022,2
" Colonial Stock Transfer Co, Inc.", 801-355-5740, info@colonialstock.com," 66 Exchange Place, Ste 100, Salt Lake City, UT, 84111",PTCP,2021,1
" Colonial Stock Transfer Co, Inc.", 801-355-5740, info@colonialstock.com," 66 Exchange Place, Ste 100, Salt Lake City, UT, 84111",PTCP,2021,2
" Colonial Stock Transfer Co, Inc.", 801-355-5740, info@colonialstock.com," 66 Exchange Place, Ste 100, Salt Lake City, UT, 84111",PTCP,2022,1
 Pacific Stock Transfer, 800-785-7782, info@pacificstocktransfer.com," Marnell Corporate Center, 6725 Via Austi Pkwy Suite 300, Las Vegas, NV 89119",PTOI,2022,1
 Empire Stock Transfer, 702.818.5898, brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2021,1
 Empire Stock Transfer, 702.818.5898, brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,1
 Empire Stock Transfer, 702.818.5898, brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,2
 Empire Stock Transfer, 702.818.5898, brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,3
 Empire Stock Transfer, 702.818.5898, brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,4
 Empire Stock Transfer, 702.818.5898, brian@empirestock.com, 1859 Whitney Mesa Dr,PTOP,2022,6
 Issuer Direct Corporation, 1 801-272-9294, Julie. Felix@issuerdirect.com," 1981 Murray Holladay Road, Suite 100, Salt Lake City, UT 84117",PVRS,2022,1
 Issuer Direct Corporation, 1 801-272-9294, Julie.Felix@issuerdirect.com," 1981 Murray Holladay Road, Suite 100, Salt Lake City, UT 84117",PVRS,2023,2
 Empire Stock Transfer Inc., 702-818-5898, info@empirestock.com, 1859 Whitney Mesa Dr. Henderson NV 89014,QEBR,2021,1
 Empire Stock Transfer Inc., 702-818-5898, info@empirestock.com, 1859 Whitney Mesa Dr. Henderson NV 89014,QEBR,2022,1
 Securities Transfer Corporation, (469) 633-0101, johnson @stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas, 75093",QLIS,2021,1
 Securities Transfer Corporation, (469) 633-0101, johnson @stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, Texas, 75093",QLIS,2021,2
" Transfer Online, Inc.", 503-227-2950, info@transferonline.com, 512 SE Salmon Street,QUAN,2021,1
" Transfer Online, Inc.", 503-227-2950, info@transferonline.com, 512 SE Salmon Street,QUAN,2021,2
" Transfer Online, Inc.", 503-227-2950, info@transferonline.com, 512 SE Salmon Street,QUAN,2022,1
" Transfer Online, Inc.", 503-227-2950, info@transferonline.com, 512 SE Salmon Street,QUAN,2022,2
" Transfer Online, Inc.", 503-227-2950, info @transferonline.com, 512 SE Salmon Street,QUAN,2023,1
 Action Stock Transfer Corp., 801-274-1088, action @ actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, UT 84121",QWTR,2021,1
 Action Stock Transfer Corp., 801-274-1088, action @actionstocktansfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, UT 84121",QWTR,2022,1
 Securities Transfer Corporation, (469) 633-0101, info@stctransfer.com," 2901 Dallas Pkwy, Suite 380, Plano, TX 75093",REOS,2021,1
 Manhattan Transfer Registrar Co., 631-928-7655, dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2021,1
 Manhattan Transfer Registrar Co., 631-928-7655, dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2021,2
 Manhattan Transfer Registrar Co., 631-928-7655, dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2021,3
 Manhattan Transfer Registrar Co., 631-928-7655, dcarlo@mtrco.com, 38B Sheep Pasture Road,REPO,2022,1
 EQ by Eniquiti, 303-285-4300, chad.dalton @ equiniti.com, 110 Centre Curve Point Suite #101,RIBS,2021,1
 EQ by Eniquiti, 303-285-4300, chad.dalton @ eniquiti.com, 110 Centre Curve Point Suite #101,RIBS,2021,2
 Issuer Direct, 919-744-2722, krista. riley @issuerdirect.com," One Glenwood Avenue, Suite 1001, Raleigh, North Carolina 27603",RIHT,2021,1
 Issuer Direct, 919-744-2722, krista.riley@issuerdirect.com," One Glenwood Avenue, Suite 1001, Raleigh, North Carolina 27603",RIHT,2022,1
 Olde Monmouth Stock Transfer Co. Inc., (732) 872-2727, transferagent@oldemonmouth.com, 200 Memorial Parkway,RLLT,2023,1
 TSX TRUST COMPANY, 416.682.3882, LGrinton@astfinancial.com," 1 Toronto Street, Suite 1200, Toronto, Ontario, M5C2V6, Canada",RNGG,2021,1
 TSX TRUST COMPANY, 416.682.3882, LGrinton@astfinancial.com," 1 Toronto Street, Suite 1200, Toronto, Ontario, M5C2V6, Canada",RNGG,2021,2
 TSX TRUST COMPANY, 416.682.3882, LGrinton@astfinancial.com," 1 Toronto Street, Suite 1200, Toronto, ON, M5C2V6",RNGG,2022,1
" Standard Registrar & Transfer Co.., Inc.", 801-571-8844, Info@standardregistrar.com," 440 East 400 South, Suite 200",SAKL,2021,1
" Standard Registrar & Transfer Co.., Inc.", 801-571-8844, Info@standardregistrar.com," 440 East 400 South, Suite 200",SAKL,2021,2
" Standard Registrar & Transfer Co., Inc.", 801-571-8844, Info@standardregistrar.com," 440 East 400 South, Suite 200",SAKL,2022,1
 Pacific Stock Transfer Company, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300",SCAL,2021,1
 Pacific Stock Transfer Company, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300",SCAL,2021,2
 Pacific Stock Transfer Company, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300",SCAL,2021,3
 Pacific Stock Transfer Company, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300",SCAL,2022,1
" Signature Stock Transfer, Inc.", 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Road, Suite #220, Addison, Texas 75001",SCFR,2021,1
" Signature Stock Transfer, Inc.", 972-612-4120, info@signaturestocktransfer.com," 14673 Midway Road, Suite #220, Addison, Texas 75001",SCFR,2022,1
 Action Stock Transfer Corp., (801) 274-1088, action @actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",SCNA,2021,1
 Action Stock Transfer Corp., (801) 274-1088, action @actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",SCNA,2021,2
 Action Stock Transfer Corp., (801) 274-1088, action @actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",SCNA,2021,3
 Action Stock Transfer Corp., (801) 274-1088, action@ actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",SCNA,2022,1
 Action Stock Transfer Corp., (801) 274-1088, action@ actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",SCNA,2022,2
" Signature Stock Transfer, Inc.", (972) 612-4120, JASON@SIGNATURES TOCKTRANSFER .COM," 14673 Midway Rd #220, Addison, TX 75001, United",SCNG,2022,1
" Signature Stock Transfer, Inc.", (972) 612-4120, JASON@SIGNATURESTOCKTRANSFER.COM," 14673 Midway Rd #220, Addison, TX 75001, United",SCNG,2022,3
 Issuer Direct Corporation (Attn: Dominick Dal Pizzol, 919-481-4000, dominick.dalpizzol@issuerdirect.com," One Glenwood Avenue, Suite 1001, Raleigh, North Carolina 27603",SDAD,2021,1
 Madison Stock Transfer Inc., (718) 627-4453, info@madisonstocktransfer.com," 2715 Coney Island Ave, 2°49 Floor, Brooklyn. NY 11235",SFWJ,2021,1
 Madison Stock Transfer Inc., (718) 627-4453, info@madisonstocktransfer.com," 2715 Coney Island Ave, 2°49 Floor, Brooklyn. NY 11235",SFWJ,2021,2
 Signature Stock Transfer Inc., (972) 612-4120, info @signaturestocktransfer.com," 14673 Midway Road, Suite #220, Addison, Texas 75001",SFWJ,2022,1
 Signature Stock Transfer Inc., (972) 612-4120, info@signaturestocktransfer.com," 14673 Midway Road, Suite #220, Addison, Texas 75001",SFWJ,2023,1
 EQ Shareowner Services, 303 282 4800, cynthia. hintgen@equiniti.com," 1110 Centre Pointe Curve, Suite 101, Mendota Heights, Minnesota",SGLA,2021,2
 Issuer Direct, 919-744-2722, David.Klimczak@issuerdirect.com," One Glenwood Ave, Suite 1001, Raleigh, NC 27603",SGTB,2021,1
 Issuer Direct, 919-744-2722, David.Klimczak@issuerdirect.com," One Glenwood Ave, Suite 1001, Raleigh NC, 27603",SGTB,2021,2
 Issuer Direct, 919-744-2722, David.Klimczak@issuerdirect.com," One Glenwood Ave, Suite 1001, Raleigh, NC 27603",SGTB,2021,3
 Issuer Direct, 919-744-2722, David.Klimczak@issuerdirect.com," One Glenwood Ave, Suite 1001, Raleigh NC, 27603",SGTB,2021,4
 Issuer Direct, 919-744-2722, David.Klimczak@issuerdirect.com," One Glenwood Ave, Suite 1001, Raleigh, NC 27603",SGTB,2022,1
"  ClearTrust, LLC", (813) 235-4490, inbox@cleartrusttransfer.com," 16540 Pointe Village Dr Suite 205, Lutz, Fl 33558",SIGO,2022,2
 Pacific Stock Transfer Co., 1 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300",SILS,2021,1
 Pacific Stock Transfer Co., 1 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300",SILS,2021,2
 Pacific Strock Transfer Co., (702) 361-3033, paul@pacificstocktransfer.com," 672 Via Austi Parkway, Suite 300, Las Vegas, NV 89119",SILS,2022,1
 Southern Stock Transfer Co., (404) 590-5678, brandon@southernstocktransfer.com," 350 Florence Rd., Building A Suite 2, Powder Springs, GA 30127",SNGY,2021,2
 Southern Stock Transfer Co., (404) 590-5678, brandon@southernstocktransfer.com," 350 Florence Rd., Building A Suite 2, Powder Springs, GA 30127",SNGY,2021,3
" OTR, Inc.", (503) 225-0375Fax: 813.388.4549, team1 @otrtransfer.com," 1050 SW Sixth Ave, Ste 1230, Portland, OR 97204",SNRY,2021,1
" OTR, Inc.", (503) 225-0375Fax: 813.388.4549, team1 @otrtransfer.com," 1050 SW Sixth Ave, Ste 1230, Portland, OR 97204",SNRY,2021,2
" OTR, Inc.", (503) 225-0375Fax: 813.388.4549, team1 @otrtransfer.com," 1050 SW Sixth Ave, Ste 1230, Portland, OR 97204",SNRY,2022,2
 Signature Stock Transfer, (972) 612-4120, jason@signaturestocktransfer.com," 14673 Midway Road - Suite 220, Addison, TX 75001",SNRY,2022,3
 Francesca Power, 604-661-9474, Francesca.power@computershare.com," 3 Floor, 510 Burrard Street",SNSGF,2021,1
 Francesca Power, 604-661-9474, Francesca.power@computershare.com," 3% Floor, 510 Burrard Street",SNSGF,2021,2
 Transfer Online, 503-227-2950, daniel@transferonline.com," 512 SE Salmon St., Portland, OR 97214",SOHI,2021,1
 Transfer Online, 503-227-2950, daniel @transferonline.com," 512 SE Salmon St., Portland, OR 97214",SOHI,2022,1
 Transfer Online, 503-227-2950, daniel @transferonline.com," 512 SE Salmon St., Portland, OR 97214",SOHI,2022,3
 Pacific Stock Transfer Company, 702-361-3033, info@pacificstocktransfer.com," 6725 Via Austi Pkwy, Suite 300",SPBV,2021,1
 Pacific Stock Transfer Company, 702-361-3033, info@pacificstocktransfer.com," 6725 Via Austi Pkwy, Suite 300",SPBV,2021,2
 Pacific Stock Transfer Company, 702-361-3033, info@pacificstocktransfer.com," 6725 Via Austi Pkwy, Suite 300",SPBV,2022,1
 Pacific Stock Transfer Company, 702-361-3033, info@ pacificstocktransfer.com," 6725 Via Austi Pkwy, Suite 300",SPBV,2022,2
 Pacific Stock Transfer Company, 702-361-3033, info@ pacificstocktransfer.com," 6725 Via Austi Pkwy, Suite 300",SPBV,2022,3
 Transfer Online Inc., (503) 277 2950, info@transferonline.com," 512 SE Salmon Street, 2"" floor, Portland OR. 97214-3444",SPLM,2021,1
 Transfer Online Inc., (503) 277 2950, info@transferonline.com," 512 SE Salmon Street, 2"" floor, Portland OR. 97214-3444",SPLM,2021,2
 Transfer Online Inc., (503) 277 2950, info@transferonline.com," 512 SE Salmon Street, 2"" floor, Portland OR. 97214-3444",SPLM,2022,1
 Empire Stock Transfer Inc., 702-818-5898, brian@empirestock.com, 1859 Whitney Mesa Dr.,SPQS,2023,1
 Empire Stock Transfer Inc., 702-818-5898, brian@empirestock.com, 1859 Whitney Mesa Dr.,SPQS,2023,2
 Empire Stock Transfer Inc., 702-818-5898, brian@empirestock.com, 1859 Whitney Mesa Dr.,SPQS,2023,3
 Empire Stock Transfer Inc., (702) 818-5898., rico@empirestock.com," 1859 Whitney Mesa Dr., Henderson, NV 89014",SRBT,2023,1
 Empire Stock Transfer Inc., (702) 818-5898., rico@empirestock.com," 1859 Whitney Mesa Dr., Henderson, NV 89014",SRBT,2023,2
 Empire Stock Transfer Inc., (702) 818-5898., rico@empirestock.com," 1859 Whitney Mesa Dr., Henderson, NV 89014",SRBT,2023,3
 Continental Stock Transfer, 212-509-4000, cstmail@continentalstock.com," 1 State Street, 30th Floor, New York, NY 10004",SSOF,2021,1
 Continental Stock Transfer, 212-509-4000, cstmail@continentalstock.com," 1 State Street, 30th Floor, New York, NY 10004",SSOF,2021,2
 Pacific Stock Transfer Company, 702-361-3033, Paul Bednar <paul@pacificstocktransfer.com>," 6725 Via Austi Pkwy., Ste. 300, Las Vegas, NV 89119",SSOF,2022,1
 Securities Transfer Corporation, (469) 633-0101, dobbins@stctransfer," 2901 Dallas Parkway, Suite 380",STEV,2021,1
 Securities Transfer Corporation, (469) 633-0101, dobbins@stctransfer," 2901 Dallas Parkway, Suite 380",STEV,2021,2
 Securities Transfer Corporation, (469) 633-0101, dobbins@stctransfer," 2901 Dallas Parkway, Suite 380",STEV,2022,1
 Securities Transfer Corporation, (469) 633-0101, dobbins@stctransfer," 2901 Dallas Parkway, Suite 380",STEV,2022,2
 Securities Transfer Corporation, (469) 633-0101, dobbins@stctransfer," 2901 Dallas Parkway, Suite 380",STEV,2022,3
 EQ Shareowner Services, 303-282-5800, Vickie.guid equiniti.com," 1110 Centre Pointe Curve, Suite 101",STJO,2021,1
 EQ Shareowner Services, 303-282-5800, Vickie.guid equiniti.com," 1110 Centre Pointe Curve, Suite 101",STJO,2021,3
 EQ Shareowner Services, 303-282-5800, Vickie.guid equiniti.com," 1110 Centre Pointe Curve, Suite 101",STJO,2021,5
 Nevada Agency and Transfer Company, 775.322.0626, amanda@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",SVLT,2021,2
 Nevada Agency and Transfer Company, 775.322.0626, amanda@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",SVLT,2021,3
 Nevada Agency and Transfer Company, 775.322.0626, amanda@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",SVLT,2022,1
 Nevada Agency and Transfer Company, 775.322.0626, amanda@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",SVLT,2023,1
 Nevada Agency and Transfer Company, 775.322.0626, amanda@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",SVLT,2023,2
 Nevada Agency and Transfer Company, 775.322.0626, amanda@natco.com," 50 West Liberty Street, Suite 880, Reno NV 89501",SVLT,2023,3
 Pacific Stock Transfer Co., 702-361-3033, info@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300, Las Vegas, NV. 89119",SYUP,2021,1
 Pacific Stock Transfer Co., 702-361-3033, info@pacificstocktransfer.com," 6725 Via Austi Parkway, Suite 300, Las Vegas, NV. 89119",SYUP,2021,2
 Empire Stock, 702-818-5898, casey @empirestock.com," 1859 Whitney Mesa Drive, Henderson NV 89014",TAER,2021,3
 Empire Stock, 702-818-5898, casey @empirestock.com," 1859 Whitney Mesa Drive, Henderson NV 89014",TAER,2021,4
 Empire Stock, 702-818-5898, casey @empirestock.com," 1859 Whitney Mesa Drive, Henderson NV 89014",TAER,2022,1
 Empire Stock, 702-818-5898, casey @empirestock.com," 1859 Whitney Mesa Drive, Henderson NV 89014",TAER,2022,3
 Pacific Stock Transfer Co., 702-361-3033, awalker@pacificstocktransfer.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TAMG,2021,1
 Pacific Stock Transfer Co., 702-361-3033, awalker@pacificstocktransfer.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TAMG,2021,2
 Pacific Stock Transfer Co., 702-361-3033, awalker@pacificstocktransfer.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TAMG,2021,3
 Pacific Stock Transfer Co., 702-361-3033, awalker@pacificstocktransfer.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TAMG,2021,4
 Pacific Stock Transfer Co., 702-361-3033, awalker@pacificstocktransfer.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TAMG,2021,5
 Pacific Stock Transfer Co., 702-361-3033, awalker@pacificstocktransfer.com," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TAMG,2022,1
 Action Stock Transfer, 801-274-1088, jo@actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, Utah 84121",TAYO,2022,1
 Action Stock Transfer, 801-274-1088, jo@actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, Utah 84121",TAYO,2022,2
 Action Stock Transfer, 801-274-1088, jo@actionstocktransfer.com," 2469 E. Fort Union Blvd., Suite 214, Salt Lake City, Utah 84121",TAYO,2022,5
 Action Stock Transfer, 801-274-1088, jo@actionstocktransfer.com,,TAYO,2022,6
 Action Stock Transfer Corporation, (801) 274-1088, action @actionstocktransfer.com,,TGRO,2021,2
 Action Stock Transfer Corporation, (801) 274-1088, action @ actionstocktransfer.com,,TGRO,2022,3
 Action Stock Transfer Corporation, (801) 274-1088, action @ actionstocktransfer.com,,TGRO,2022,4
 Action Stock Transfer Corporation, (801) 274-1088, action @ actionstocktransfer.com,,TGRO,2022,5
 Action Stock Transfer Corporation, (801) 274-1088, action @ actionstocktransfer.com,,TGRO,2022,6
 Pacific Stock Transfer Company, 800-785-7782," info @ pacificstocktransfer.com,"," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TINO,2021,1
 Pacific Stock Transfer Company, 800-785-7782," info @ pacificstocktransfer.com,"," 6725 Via Austi Parkway Suite 300 Las Vegas, NV 89119",TINO,2022,2
 Signature Stock Transfer Inc., (972) 612-4120, jason@signaturestocktransfer.com," 14673 Midway Road, Suite #220",TIPS,2021,1
 Signature Stock Transfer Inc., (972) 612-4120, jason@signaturestocktransfer.com," 14673 Midway Road, Suite #220",TIPS,2021,2
 Signature Stock Transfer Inc., (972) 612-4120, jason@signaturestocktransfer.com," 14673 Midway Road, Suite #220",TIPS,2022,1
 Clear Trust LLC, 813-235-4490, inbox@cleartrusttransfer.com .," 16540 Pointe Village Drive Suite 205 Lutz, Florida 33558",TKCI,2021,1
 Clear Trust LLC, 813-235-4490, inbox@cleartrusttransfer.com," 16540 Pointe Village Drive Suite 205 Lutz, Florida 33558",TKCI,2021,2
,,,,TLIF,2021,1
 Pacific Stock Transfer Company, 702-361-3033, paul@pacificstocktransfer.com,,TLIF,2021,2
 Pacific Stock Transfer Company, 702-361-3033, paul@pacificstocktransfer.com,,TLIF,2021,3
 Pacific Stock Transfer Company, 702-361-3033, paul@pacificstocktransfer.com,,TLIF,2022,1
 Action Stock Transfer, (801) 274-1088, jb(@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",TMXN,2023,1
 Action Stock Transfer, (801) 274-1088, jb(@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",TMXN,2023,2
 Action Stock Transfer, (801) 274-1088, jb(@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",TMXN,2023,3
 Action Stock Transfer, (801) 274-1088, jo@actionstocktransfer.com," 2469 E. Fort Union Blvd, Suite 214, Salt Lake City, UT 84121",TMXN,2023,4
 Pacific Stock Transfer, 702-361-3033, paul @pacificstocktransfer.com,,TNBI,2021,3
 Pacific Stock Transfer, 702-361-3033, paul @pacificstocktransfer.com,,TNBI,2021,4
 Pacific Stock Transfer, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300, Las Vegas, NV 89119",TNBI,2022,1
 Pacific Stock Transfer, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300, Las Vegas, NV 89119",TNBI,2022,2
 Pacific Stock Transfer, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300",TNBI,2023,1
 Pacific Stock Transfer, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300",TNBI,2023,2
 Pacific Stock Transfer, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300, Las Vegas, NV 89119",TNBI,2023,3
 Pacific Stock Transfer, 702-361-3033, paul@pacificstocktransfer.com," 6725 Via Austi Pkwy., Ste 300, Las Vegas, NV 89119",TNBI,2023,4
,,,,TONR,2022,1
,,,,TONR,2022,2
,,,,TONR,2022,3
,,,,TONR,2022,4
,,,,TONR,2022,5
 Transhare Corporation, 303-662-1112, jliu@transhare.com," Bayside Center 1, 17755 US Highway 19N, Suite 140, Clearwater, FL 33764",TRRI,2022,1
 Transhare Corporation, 303-662-1112, jliu@transhare.com," Bayside Center 1, 17755 US Highway 19N, Suite 140, Clearwater, FL 33764",TRRI,2022,2
 Mountain Share Transfer, (404)-816-9220, esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite# 212, Atlanta, GA 30339",TRXO,2021,1
 Mountain Share Transfer, (404)-8 16-9220, esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite# 212, Atlanta, GA 30339",TRXO,2021,2
 Mountain Share Transfer, (404)-816-9220, esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite #212, Atlanta, GA 30339",TRXO,2021,3
 Mountain Share Transfer, (404)-816-9220, esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite #212. Atlanta, GA 30339",TRXO,2021,4
 Mountain Share Transfer, (404)-816-9220, esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite # 212, Atlanta, GA 30339",TRXO,2021,7
 Mountain Share Transfer, (404)-816-9220, esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite # 212, Atlanta, GA 30339",TRXO,2021,10
 Mountain Share Transfer, — (404)-816-9220, esn@mountainsharetransfer.com," 2030 Powers Ferry Road SE, Suite# 212, Atlanta, GA 30339",TRXO,2022,2
 Transfer Online, 503-227-2950, info@transferonline.com, 512 SE Salmon Street,TYTN,2021,1
 Transfer Online, 503-227-2950, info@transferonline.com, 512 SE Salmon Street,TYTN,2021,2
 Transfer Online, 503-227-2950, info@transferonline.com, 512 SE Salmon Street,TYTN,2022,1
 Action Stock Transfer Corporation, 801-274-1088, action @ actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2021,1
 Action Stock Transfer Corporation, 801-274-1088, action @ actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2021,2
 Action Stock Transfer Corporation, 801-274-1088, action@actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2022,1
 Action Stock Transfer Corporation, 801-274-1088, action@ actionstocktransfer.com," 2469 E. Fort Union BLVD, Suite 214, Salt Lake City, UT 84121",UBQU,2023,1
 Madison Stock Transfer Inc., 718-627-4453, info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2021,1
 Madison Stock Transfer Inc., 718-627-4453, info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2021,2
 Madison Stock Transfer Inc., 718-627-4453, info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2022,1
 Madison Stock Transfer Inc., 718-627-4453, info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2022,2
 Madison Stock Transfer Inc., 718-627-4453, info@madisonstocktransfer.com," 2500 Coney Island Avenue, Sub Level, Brooklyn, NY 11223",UNMK,2022,3
 Securities Transfer Corporation, (469) 633-0101, smith @stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, TX 75093",USCS,2021,1
 Securities Transfer Corporation, (469) 633-0101, smith @stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, TX 75093",USCS,2021,2
 Securities Transfer Corporation, (469) 633-0101, smith @stctransfer.com," 2901 N. Dallas Parkway, Suite 380, Plano, TX 75093",USCS,2021,3
 Pacific Stock Transfer, 800-785-7782, info@pacificstocktransfer.com, 9725 Via Austi Parkw it Las Vi NV 8911,UTRK,2021,1
 Pacific Stock Transfer, 800-785-7782, info@pacificstocktransfer.com, 9725 Via Austi Parkw it Las Vi NV 8911,UTRK,2021,2
 Pacific Stock Transfer, 800-785-7782, info@pacificstocktransfer.com, 9725 Via Austi Parkw it Las Vi NV 8911,UTRK,2021,3
 Pacific Stock Transfer, 800-785-7782, info@pacificstocktransfer.com," 9725 Via Austi Parkway, Suite 300, Las Vegas, NV 89119",UTRK,2022,1
 Pacific Stock Transfer, -(85-7782, info@pacificstocktransfer.com," 9725 Via Austi Parkway, Suite 300, Las Vegas, NV 89119",UTRK,2022,2
 TRANSFER ONLINE, 903-227-2950, INFO@TRANSFERONLINE.COM," 512 SE SALMON STREET, PORTLAND, OR 97214-3444",UTRX,2021,1
 TRANSFER ONLINE, 903-227-2950, INFO@TRANSFERONLINE.COM," 512 SE SALMON STREET, PORTLAND, OR 97214-3444",UTRX,2021,2
