Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number,file,Link
False, EVIO,Common,30051V106, $0.0001,," September 30, 2022"," 16,604 ,225,982 "," September 30, 2022",," September 30, 2022", 118 ," September 30, 2022",EVIO,2023,2,EVIO_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358512/content
False, EVLI,CommonSock,300362308, $0.001 per share,, 12/31/20," 709,217,261 ", 12/31/20, unknown , 12/31/20, 341 , 12/31/20,EVLI,2021,2,EVLI_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304333/content
False, EVLI,CommonSock,300362308, $0.001 per share,, 12/31/20," 709,217,261 ", 12/31/20, unknown , 12/31/20, 341 , 12/31/20,EVLI,2021,3,EVLI_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304056/content
False, EXBX,CommonStock,30208Q109, $0.00001,," August 13, 2021"," 2,361,020,923 "," August 13, 2021"," 340,068,560 "," August 13, 2021", 213 ," August 13, 2021",EXBX,2021,1,EXBX_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301906/content
False, EXLA,Common,164119109, 0.0001,," December 31, 2020"," 126,000,076 "," December 31, 2020"," 93,002,409 "," December 31, 2020", 18 ," December 31, 2020",EXLA,2021,1,EXLA_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300534/content
False, EXLA,Common,164119109, 0.0001,," December 31, 2019"," 126,000,076 "," December 31, 2019"," 93,002,409 "," December 31, 2019", 18 ," December 31, 2019",EXLA,2021,2,EXLA_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300533/content
False, EXLA,Common,164119109, 0.0001,," December 31, 2021"," 461,000,076 "," December 31, 2021"," 133,002,409 "," December 31, 2021", 22 ," December 31, 2021",EXLA,2022,1,EXLA_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325473/content
False, FCGD,CommonStock,319714200, 0.001,, 12/31/2020," 9,331,332,.120 ", 12/31/2020," 7,422,758,938 ", 12/31/2020, 127 , 12/31/2020,FCGD,2021,2,FCGD_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293712/content
False, FCGD,CommonStock,319714200, 0.001,, 12/31/2019," 9,331,332,.120 ", 12/31/2019," 7,422,758,938 ", 12/31/2019, 127 , 12/31/2019,FCGD,2021,3,FCGD_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293711/content
False, FCGD,CommonStock,319714200, 0.001,, 12/31/2020," 9,331,332,.120 ", 12/31/2020," 7,422,758,938 ", 12/31/2020, 127 , 12/31/2020,FCGD,2021,5,FCGD_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/292820/content
False, FCGD,CommonStock,319714200, 0.001,, 12/31/2019," 9,331,332,.120 ", 12/31/2019," 7,422,758,938 ", 12/31/2019, 127 , 12/31/2019,FCGD,2021,6,FCGD_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/292819/content
False, FCGD,CommonStock,319714200, 0.001,, 12/31/2021," 9,331,332,.120 ", 12/31/2021," 7,422,758,938 ", 12/31/2021, 127 , 12/31/2021,FCGD,2022,1,FCGD_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323481/content
False, FCGD,CommonStock,319714200, 0.0001,, 12/31/22," 9,781,332,120 ", 12/31/22,, 12/31/22, 1927 ,,FCGD,2023,1,FCGD_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/360880/content
False, FCGD,CommonStock,319714200, 0.001,, 12/31/22," 9,781,332,120 ", 12/31/22,, 12/31/22, 1927 ,,FCGD,2023,2,FCGD_2023_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/358998/content
False, FCNE,CommonStock,350866109, $0.001,," October 31, 2021"," 11,084,658 "," October 31, 2021", 3.424.122 ," October 31, 2021", 96 ," October 31, 2021",FCNE,2022,1,FCNE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316945/content
False, FONE,CommonStock,350866109, $0.001,," October 30, 2022"," 11,084,658 "," October 30, 2022"," 2,670,658 "," October 30, 2022", 96 ," October 30, 2022",FCNE,2023,1,FCNE_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361328/content
False, FFZY,GOMMONSHARES,307251108, 0.001,," February 28th, 2021."," 53,444,552 "," February 28th, 2021."," 9,844,826 "," February 28th, 2021.", 589 ," February 28th, 2021.",FFZY,2021,2,FFZY_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300146/content
False, FFZY,QOMMONSHARES,307251108, 0.001,," February 29"", 2020."," 42,944,552 "," February 29th, 2020."," 9,844,826 "," February 29th, 2020.", 589 ," February 29th, 2020.",FFZY,2021,4,FFZY_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/290891/content
False, FFZY,COMMONSHARES,307251108, 0.001,," February 28"", 2022."," 55,9300,252 "," February 28"", 2022."," 9,844,826 "," February 28"", 2022.", 591 ," February 28"", 2022.",FFZY,2022,2,FFZY_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/335083/content
False, FHRT,CommonStock,320488199, $1,," April 30, 2021",," April 30, 2021",," April 30, 2021", 206 ," April 30, 2021",FHRT,2021,2,FHRT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295326/content
False, FHRT,CommonStock,320488199, $1,," April 30, 2022",," April 30, 2022",," April 30, 2022", 199 ," April 30, 2022",FHRT,2022,1,FHRT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/343848/content
False, FLRE,CommonsharesandPreferredsharesSeriesABCDEandF,33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31°, 2021"," Common shares 249,635,620;"," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,1,FLRE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316605/content
False, FLRE,CommonsharesandPreferredsharesSeriesABCDEandF,33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31°, 2021"," Common shares 249,635,620;"," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,4,FLRE_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/315485/content
False, FLRE,CommonsharesandPreferredsharesSeriesABCDEandF,33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2021"," Common shares 30,065,476;"," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,5,FLRE_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/315027/content
False, FLRE,CommonsharesandPreferredsharesSeriesABCDEandF,33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2021"," Common shares 30,065,476;"," August 31%, 2021"," 207,326,020 "," August 31°, 2021", 61 ," August 31° , 2021",FLRE,2021,6,FLRE_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/313030/content
False, FLRE,CommonsharesandPreferredsharesSeriesABCDEandF,33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2020"," Common shares 30,065,476; Preferred shares 4,580,624 in total split as Series"," August 31° , 2020"," 207,326,020 "," August 31° , 2020", 61 ," August 31° , 2020",FLRE,2021,8,FLRE_2021_Annual_8.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303404/content
False, FLRE,CommonsharesandPreferredsharesSeriesABCDEandF,33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31° , 2019"," Common shares 30,065,476; Preferred shares 4,580,624 in total split as Series"," August 31° , 2019"," 207,326,020 "," August 31° , 2019", 61 ," August 31° , 2019",FLRE,2021,9,FLRE_2021_Annual_9.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303155/content
False, FLRE,CommonsharesandPreferredsharesSeriesABCDEandF,33849W204, Common shares par is $0.0001 and Preferred shares (A-F) par is $0.0001,," August 31°, 2021"," Common shares 249,635,620;"," August 31%, 2022"," 207,326,020 "," August 31°, 2022", 63 , August 31°': 2022,FLRE,2022,1,FLRE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/350076/content
False, FONU,CommonShares,30255C201, $0.001,, 09/30/2021," 2,906,362,851 ", 09/30/2021," 1,123,088.488 _", 09/30/2021, 426 _, 09/30/2021,FONU,2021,1,FONU_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/312047/content
False, FONU,CommonShares,30255C201, $0.001,, 09/30/2020," 1,155,809,888 ", 09/30/2020," 1.123,088.488 ", 09/30/2020, 426 , 09/30/2020,FONU,2021,2,FONU_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304703/content
False, FONU,CommonShares,30255C201, $0.001,, 9/30/2022," 25,732.411,563 ", 9/30/2022," 25,699,894,939 ", 9/30/2022, 304 , 9/30/2022,FONU,2022,1,FONU_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/352781/content
False, FRMA,Common,31832R109, $.001,, 12/31/2020," 162,145,696 ", 12/31/2020," 61,783,464 ", 12/31/2020, 268 , 12/31/2020,FRMA,2021,3,FRMA_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304226/content
False, FRMA,Common,31832R109, $.001,, 12/31/2021," 288,727,952 ", 12/31/2021," 61,783,464 ", 12/31/2021, 289 , 12/31/2021,FRMA,2022,1,FRMA_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/327589/content
False, FUGI,CommonStock,35953E201, $0.001,," September 30, 2019"," 21,988,160 shares "," September 30, 2019"," 5,320,829 "," September 23, 2019", 161 ," September 23, 2019",FUGI,2019,1,FUGI_2019_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/231799/content
False, GACR,CommonStock,20036M107, $0.001,," June 30, 2021",," June 30, 2021"," 687,292,183 ",," 1,797 ",,GACR,2021,2,GACR_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300718/content
False, GACR,CommonStock,, $0.001,," December 31, 2021"," 1,045,595,531 "," December 31, 2021"," 687,292,183 "," December 31, 2021"," 1,797 "," December 31, 2021",GACR,2022,1,GACR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/328673/content
False, GACR,CommonStock,, $0.001,," December 31, 2021"," 1,045,595,531 "," December 31, 2021"," 687,292,183 "," December 31, 2021"," 1,797 "," December 31, 2021",GACR,2022,3,GACR_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324539/content
False, GAMN,CommonStock,38982Q203, $0.001 par value,, 06-21-2021," 7,630,747 = ", 06-21-2021," 1,034,030 ", 06-21-2021, 518 , 06-21-2021,GAMN,2021,2,GAMN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302794/content
False, GAMN,CommonStock,389820203, $0.001 par value,," March 25,2022"," 7,630,747 "," March 25,2022"," 1,034,030 "," March 25,2022", 518 ," March 25,2022",GAMN,2022,1,GAMN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325546/content
False, GASE,CommonStock,0001539574, $0.0001,," December 31, 2020"," 51,592,896 "," December 31, 2020"," 19,229,456 "," December 31, 2020"," 51,592,896 "," September 22,2020",GASE,2021,1,GASE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307574/content
False, GASE,CommonStock,0001539574, $0.0001,," December 31, 2019"," 51,592,896 "," December 31, 2019"," 19,229,456 "," December 31, 2019"," 51,592,896 "," September 29, 2021",GASE,2021,2,GASE_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305099/content
False, GASE,CommonStock,0001539574, $0.0001,," December 31, 2020"," 51,592,896 "," December 31, 2020"," 19,229,456 "," December 31, 2020"," 51,592,896 "," September 22,2020",GASE,2021,3,GASE_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304035/content
False, GASE,CommonStock,0001539574, $0.0001,," December 31, 2021"," 51,592,896 "," December 31, 2021"," 19,229,456 "," December 31, 2021"," 51,592,896 "," March 30, 2022",GASE,2022,1,GASE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325507/content
False, GBGD,Common,37933T308, $0.001,, 12/31/2020," 389,730 ", 12/31/2020," 80,543 ", 12/31/2020, 263 , 12/31/2020,GBGD,2021,2,GBGD_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300379/content
False, GBGD,_Common,37933T308, $0.001,, 12/31/2021," 1,000,000 ", 12/31/2021," 80,543 ", 12/31/2021, 263 , 12/31/2021,GBGD,2022,2,GBGD_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/330168/content
False, GBGD,Common,37933T308, $0.001,, 12/31/2021," 1,000,000 ", 12/31/2021," 80,543 ", 12/31/2021, 263 , 12/31/2021,GBGD,2022,3,GBGD_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329971/content
False, GCLT,Common,36268P105, No Par Value,," December 31, 2022"," 345,519,459 "," December 31, 2022",," December 31,2022", 664 ,,GCLT,2023,1,GCLT_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359051/content
False, GDVM,Common,378974307, $0.0000001,," December 31, 2020"," 4,114,387,836 "," December 31, 2019"," 324,744,968 "," December 31, 2020"," 1,003 "," December 31, 2020",GDVM,2021,1,GDVM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302356/content
False, GDVM,Common,378974307, $0.0000001,," December 31, 2021"," 4,114,387,836 "," December 31, 2021"," 324,744,968 "," December 31, 2021"," 1,003 "," December 31, 2021",GDVM,2022,1,GDVM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325690/content
False, GEGP,Common,38059X206, .0001,," January 31, 2021"," 9.181,501,513 "," January 31, 2021", 4.526.775.7777 ," January 31, 2021", 100 ," January 31, 2021",GEGP,2021,1,GEGP_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304735/content
False, GEGP,Common,38059X206, .0001,," January 31, 2020"," 9.181,501,513 "," January 31, 2020", 4.526.775.7777 ," January 31, 2020", 100 ," January 31, 2020",GEGP,2021,2,GEGP_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304734/content
False,,,,,,,,,,,,,GEGP,2022,2,GEGP_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332116/content
False, GERS,Common,39571U605, $0.0001,," December 31, 2020"," 20,060,334 "," December 31, 2020"," 20,060,334 "," December 31, 2020", 136 ," December 31, 2020",GERS,2021,3,GERS_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302729/content
False, GERS,Common,39571U605, $0.0001,," December 31, 2021"," 20,060,334 "," December 31, 2021"," 20,060,334 "," December 31, 2021", 136 ," December 31, 2021",GERS,2022,1,GERS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/331684/content
False, GGSM,CommonStock,380485102, 0.0001,," January 31, 2020"," 1,041,060,034 "," January 31, 2020"," 1,011,253,784 "," January 31, 2020", 234 ," January 31, 2020",GGSM,2021,1,GGSM_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314489/content
False, GGSM,CommonStock,380485102, 0.0001,," September 23, 2021"," 1.181,060,034 "," September 23, 2021"," 1,081,253.784 "," September 23, 2021", 234 ," September 23, 2021",GGSM,2021,2,GGSM_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304199/content
False, GGSM,CommonStock,380485102, 0.0001,," January_31, 2022"," 1,258,167,877 "," January_31, 2022"," 1,081,253,784 "," January_31, 2022", 33 ," January 31, 2022",GGSM,2022,1,GGSM_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/322813/content
False, GIFX,CommonStock,31816P103, $0.001,,," 160,931,844 ",," 39,587,344 ",, 45 ,,GIFX,2021,1,GIFX_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303126/content
False, GIFX,CommonStock,31816P103, $0.001,,," 111,931,844 ",," 47,554,064 ",, 45 ,,GIFX,2022,1,GIFX_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/352190/content
False, GIFX,CommonStock,31816P103, $0.001,,," 111,931,844 ",," 47,554,064 ",, 45 ,,GIFX,2022,3,GIFX_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325155/content
False, GMZP,CommonStock,368667200, 0.001,, 12/31/2020," 6,101,624,694 ", 12/31/2020," 901,624,694 ", 12/31/2020, 121 , 12/31/2020,GMZP,2021,2,GMZP_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297543/content
False, GMZP,CommonStock,368667200, 0.001,, 12/31/2019," 6,101,624,694 ", 12/31/2019," 901,624,694 ", 12/31/2019, 121 , 12/31/2019,GMZP,2021,3,GMZP_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/297541/content
False, GMZP,CommonStock,368667200, 0.001,, 12/31/2021," 6,101,624,694 ", 12/31/2021," 901,624,694 ", 12/31/2021, 121 , 12/31/2021,GMZP,2022,1,GMZP_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317781/content
False, GMZP,CommonStock,368667200, 0.001,, 12/31/2022," 818,994,694 ", 12/31/2022," 816,042,535 ", 12/31/2022, 121 , 12/31/2022,GMZP,2023,1,GMZP_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/357333/content
False, GOGR,CommonStock,38016U105, $0.001,,,,,,,,,GOGR,2019,1,GOGR_2019_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/237872/content
False, GOGR,CommonStock,38016U105, $0.001,, 09/03/2019," 53,598,876 ", 12/31/2015," 53,615,176 ", 09/03/2019, 230 , 03/31/2019,GOGR,2019,2,GOGR_2019_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/230549/content
False, GOGR,CommonStock,38016U105, $0.001,, 12/31/2019," 62,815,176 ", 12/31/2019," 52,815,176 ", 12/31/2019, 230 , 12/31/2019,GOGR,2020,1,GOGR_2020_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/244892/content
False, GOGR,CommonStock,38016U105, $0.001,,,,,,,,,GOGR,2020,2,GOGR_2020_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/238019/content
False, GOGR,CommonStock,38016U105, $0.001,, 12/31/2020," 53,763,358  ", 12/31/2020," 53,763,358 ", 12/31/2020, 230 ~=, 12/31/2020,GOGR,2021,1,GOGR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301907/content
False, GOGR,,38016U105, $0.001,, 12/31/2021," 59,729,358  ", 12/31/2021," 59,729,358 ", 12/31/2021, 230 = , 12/31/2021,GOGR,2022,3,GOGR_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329589/content
False, GOGR,CommonStock,38016U105, $0.001,, 12/31/2021," 59,729,358  ", 12/31/2021," 59,729,358 ", 12/31/2021, 230 ~=, 12/31/2021,GOGR,2022,4,GOGR_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323876/content
False, GRCU,Common,393007109, $.001,," December 31, 2019"," 1,020,586,818 "," December 31, 2019"," 917,086,818 "," December 31, 2019", 326 ," December 31, 2019",GRCU,2020,2,GRCU_2020_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/253015/content
